"station_id";"name";"latitude";"longitude";"type";"charging_speed";"charging_per_kwh"
129561;"SID - Public";47.3662;7.34522;"Type1";"7.4kW";"0.53"
129562;"SID - Public2 - Patinoire";47.3593;7.34259;"Type2";"11kW";"0.53"
129563;"IBC-Autohaus Willi";46.8477;9.52394;"Type2";"22kW";"0.77"
129564;"Bahnhof Tägerwilen Dorf";47.6541;9.1399;"Type2";"22kW";"0.77"
129565;"Gemeindehaus Tägerwilen";47.6566;9.13178;"Chademo";"20kW";"0.00"
129566;"West Park Mieter";47.3901;8.51421;"Type2";"22kW";"0.77"
129573;"Ladestation Smart innogy SE / 0842";51.5707;7.10189;"Type2";"22kW";"0.39"
129587;"NLALLEGO002330";52.285;6.8285;"Type2";"11kW";"0.37"
129588;"NLALLEGO002440";52.2525;6.80761;"Type2";"11kW";"0.37"
129589;"NLALLEGO005012";52.4081;6.78123;"Type2";"11kW";"0.37"
129590;"NLALLEGO002438";52.265;6.77178;"Type2";"11kW";"0.37"
129591;"NLALLEGO005052";53.1526;6.75677;"Type2";"11kW";"0.37"
129857;"DEALLEGO000217";49.2001;8.12292;"Type2";"11kW";"0.00"
129858;"DEALLEGO000600";51.5448;7.06868;"Type2";"11kW";"0.00"
129861;"DEALLEGO000871";52.5979;8.11687;"Type2";"22kW";"0.00"
129862;"DEALLEGO000900";51.2193;6.89631;"Type2";"22kW";"0.00"
129863;"DEALLEGO000901";51.2001;6.91346;"Type2";"22kW";"0.00"
129864;"DEALLEGO000902";51.216;6.96696;"Type2";"22kW";"0.00"
129865;"DEALLEGO000904";51.2161;6.94412;"Type2";"22kW";"0.00"
129866;"DEALLEGO000905";51.2071;6.95675;"Type2";"22kW";"0.00"
129867;"DEALLEGO000906";51.2228;6.90798;"Type2";"22kW";"0.00"
129870;"DEALLEGO000347";52.6578;8.16925;"Type2";"43kW";"0.00"
129871;"DEALLEGO000357";48.3539;7.8075;"Type2";"43kW";"0.00"
129872;"DEALLEGO000360";51.4524;7.01356;"Type2";"43kW";"0.00"
129875;"Repower BCL, Landquart";46.9667;9.55561;"Type2";"22kW";"0.00"
129876;"Repower Laax, Laax";46.812;9.26317;"Type2";"22kW";"0.00"
129877;"Braunwaldbahn Palina Rechts, linthal";46.9282;9.00182;"Type2";"22kW";"0.00"
129880;"Gemeindeverwaltung Kemmental, Siegershausen";47.6106;9.16861;"Type2";"22kW";"0.00"
129885;"Swiss Prime Site Immobilien AG, Zürich";47.3865;8.51673;"Type2";"22kW";"0.00"
129887;"Grand Resort Bad Ragaz Casino, Bad Ragaz";46.9995;9.505;"Type2";"22kW";"0.00"
129895;"Marktplatz Ilanz, Ilanz";46.7748;9.20367;"Type2";"22kW";"0.00"
129900;"furnaferien.ch, Furna";46.9414;9.67809;"Type2";"22kW";"0.00"
129901;"Sportcenter 5 Dörfer, Zizers";46.9192;9.55793;"Type2";"22kW";"0.00"
129903;"Braunwaldbahn Palina Links, linthal";46.9277;9.00081;"Type2";"22kW";"0.00"
129905;"Tarcisi Maissen SA, Trun";46.7404;8.989;"Type2";"22kW";"0.00"
129906;"Hotel Post, Bivio";46.4677;9.65074;"Type2";"22kW";"0.00"
129909;"Hotel-Restaurant Cresta Sedrun, Rueras";46.6712;8.74405;"Type2";"22kW";"0.00"
129915;"NL*TNM";49.7206;8.69404;"Type2";"11kW";"0.37"
129916;"NL*TNM";51.1677;7.0038;"Type2";"11kW";"0.37"
129920;"NL*TNM";50.3475;9.52325;"Type2";"11kW";"0.37"
129921;"NL*TNM";49.4815;8.36476;"Type2";"11kW";"0.37"
129922;"NL*TNM";49.484;8.44655;"Type2";"11kW";"0.37"
129999;"EVB-P1811030";52.2436;6.76122;"Type2";"3.7kW";"0.33"
130002;"EVB-P1811333";52.2547;6.9161;"Type2";"3.7kW";"0.33"
130054;"next charge 1";50.3137;9.29345;"Type2";"22kW";"0.00"
130057;"18416847_huefner";48.9443;9.43283;"Type2";"22kW";"0.00"
130061;"Autohaus Hallekamp GmbH & Co. KG";52.0043;7.129;"Type2";"22kW";"0.00"
130062;"Dr. Patrizia Blecker";50.8827;8.14035;"Type2";"22kW";"0.00"
130063;"Wildbachgarage AG DC 24KW CCS";47.3142;8.79771;"Combo";"20kW";"0.00"
130066;"HTB-EBE_0004";47.1138;7.31744;"Type2";"3.7kW";"0.00"
130072;"BMW - Vogelsang Automobile - AC - DE*DES*E*BMW*0260";51.602;7.18188;"Type2";"22kW";"0.00"
130073;"EWE_0225";52.8577;7.92595;"Type2";"22kW";"0.00"
130074;"EWE_0246";53.1668;7.73796;"Type2";"22kW";"0.00"
130075;"EWE_0247";53.0786;8.55734;"Type2";"22kW";"0.00"
130076;"Brohltal West (A61) - currently free";50.4415;7.22413;"Combo";"50kW";"0.00"
130087;"NL*TNM";52.9426;8.2455;"Type2";"11kW";"0.37"
130116;"EVB-P1630149";52.2916;6.92719;"Type2";"3.7kW";"0.33"
130146;"Gemeindeamt";47.223;9.67141;"Type2";"22kW";"0.00"
130153;"Ladebox Smart MOVE";46.2326;7.36802;"Type2";"22kW";"0.83"
130154;"Ladebox Smart MOVE";46.8932;7.22767;"Type2";"22kW";"0.83"
130155;"Ladestation Smart MOVE";47.0662;8.28022;"Type2";"22kW";"0.83"
130156;"Enerti SA - N2 - AIL - 12";45.9834;8.88702;"Type2";"11kW";"0.55"
130157;"Enerti SA - N2 - AMB - 08";46.1633;8.99869;"Type2";"11kW";"0.55"
130158;"Enerti SA - N2 - AMB - 12";46.2082;9.03397;"Type2";"11kW";"0.55"
130159;"evpass - N2 - Parking Maison des Congrès";46.3498;7.1561;"Type2";"11kW";"0.59"
130160;"evpass - P1 - Nestlé Rive Reine - gauche";46.4498;6.85953;"Type1";"7.4kW";"0.59"
130161;"evpass - P1 - SAK - Migros Sirnach";47.4638;8.99183;"Type1";"3.7kW";"0.59"
130162;"evpass - P1 - SAK - Migros Zuzwil";47.4734;9.11274;"Type1";"3.7kW";"0.59"
130164;"evpass-N2-IBB-Regionalflugplatz Birrfeld";47.4444;8.22793;"Type2";"11kW";"0.59"
130165;"Office de l'AI pour le canton de Vaud";46.4641;6.84103;"Type1";"7.4kW";"0.59"
130166;"SmartOne - evpass";47.3889;8.04669;"Type1";"3.7kW";"0.59"
130167;"UBS Basel AP6Z - M1 - 02";47.5512;7.59751;"Type1";"7.4kW";"0.59"
130168;"UBS Opfikon EUR1 - M1 - 01";47.4352;8.55811;"Type1";"7.4kW";"0.59"
130169;"UBS Opfikon EUR1 - M1 - 02";47.4353;8.55819;"Type1";"7.4kW";"0.59"
130170;"Widder Hotel - ABB Terra 53";47.3725;8.53986;"Type2";"11kW";"0.59"
130172;"EnBW Ladestation 2158_2";48.7111;9.41663;"Type2";"11kW";"0.00"
130173;"EnBW Ladestation 2164_2";48.716;9.43163;"Type2";"11kW";"0.00"
130174;"EnBW Ladestation 2167_2";49.2928;8.52857;"Type2";"11kW";"0.00"
130175;"EnBW Ladestation 4129_3";52.1971;8.3854;"Type2";"22kW";"0.00"
130176;"EnBW Ladestation 4130_3";52.1962;8.386;"Type2";"22kW";"0.00"
130177;"EnBW Ladestation 4147_3";51.2881;7.56903;"Type2";"11kW";"0.00"
130178;"EnBW Ladestation 4181_3";51.2889;7.5718;"Type2";"22kW";"0.00"
130180;"EnBW Ladestation 8000024_2";48.1783;9.21278;"Type2";"11kW";"0.00"
130184;"Fockbek, Friedhofsweg";54.3051;9.60087;"Type2";"22kW";"0.00"
130189;"Norddeich, Ahornweg";54.2174;8.89843;"Type2";"22kW";"0.00"
130191;"Ladestation Smart BEW Bergische Energie-";51.1353;7.20853;"Type2";"22kW";"0.39"
130192;"Ladestation Smart innogy SE / 0842";48.8355;9.14878;"Type2";"22kW";"0.39"
130193;"Ladestation Smart innogy SE / 0842";51.2657;7.24914;"Type2";"43kW";"0.39"
130196;"Stazione di ricarica 22 kW - Comune di Balocco (VC";45.4556;8.2809;"Type2";"22kW";"0.39"
130197;"Auto-Center Solle 1";51.8029;8.83917;"Type2";"22kW";"0.39"
130236;"Kaiserstraße 15";52.247;8.90022;"Type2";"22kW";"0.35"
130244;"BMW Group Brand Experience Center Parkplatz";47.4849;8.4613;"Type2";"11kW";"0.00"
130245;"Charging Station";47.1132;8.2315;"Type2";"43kW";"0.00"
130246;"Enerti SA - N2 - SES - 18";46.4031;8.98331;"Type2";"11kW";"0.55"
130247;"evpass N2 - Parking du Grand-Clos Châtel-St-Denis";46.5266;6.89944;"Type2";"11kW";"0.59"
130248;"Enerti SA - N2 - SES - 19";46.5293;8.93953;"Type2";"11kW";"0.55"
130249;"Dottikon Parkplatz Pfarrkirche P1";47.3839;8.24088;"Type1";"7.4kW";"0.00"
130250;"evpass - P1 - SAK - Migros Amriswil-Aachtal - 01";47.5483;9.27348;"Type1";"3.7kW";"0.59"
130251;"DE*DEW*E00001";51.5117;7.46921;"Type2";"22kW";"0.00"
130252;"DE*DEW*E00003";51.5336;7.55091;"Type2";"22kW";"0.00"
130253;"DE*DEW*E00004";51.5341;7.63065;"Type2";"22kW";"0.00"
130254;"DE*DEW*E00005";51.5042;7.49819;"Combo";"50kW";"0.00"
130255;"DE*DEW*E00015";51.4004;7.43229;"Type2";"22kW";"0.00"
130270;"EVB-P1607805";52.359;6.99989;"Type2";"3.7kW";"0.33"
130307;"NL*LMS";51.3478;6.83582;"Type2";"11kW";"0.46"
130330;"WulffMedTec2";54.2834;9.13247;"Type2";"22kW";"0.00"
130331;"WulffMedTec1";54.2834;9.13318;"Type2";"3.7kW";"0.00"
130332;"EWE_0501_Mennekes Testsäule";53.1462;8.21797;"Type2";"22kW";"0.00"
1145;"Ladestation Arcisstraße";48.1562;11.575;"CeeBlue";"4kW";"N/A"
1147;"BMW Pavillon / Lenbachplatz";48.1402;11.5685;"Type2";"22kW";"N/A"
1150;"Innung für Elektro- und Informationstechnik / Schillerstraße";48.1357;11.5607;"Type2";"22kW";"N/A"
1152;"SWM / MVG / Hans-Thonauer-Straße";48.1334;11.5171;"Type2";"22kW";"N/A"
1154;"WM / MVG Fahrzeugcenter / Heßstraße";48.1562;11.5548;"Type2";"22kW";"N/A"
1157;"BMW Welt / Am Olympiapark";48.1769;11.5575;"Combo";"50kW";"N/A"
1159;"BMW Hochhaus / Dostlerstraße";48.1771;11.5618;"Type2";"22kW";"N/A"
1161;"BMW FIZ / BMW Allee";48.1935;11.5703;"Type2";"22kW";"N/A"
1164;"P+R Parkhaus Fröttmaning / Werner-Heisenberg-Allee";48.211;11.6178;"Type2";"22kW";"N/A"
1165;"P&R Parkhaus Messestadt Ost / Willy-Brandt-Allee";48.1343;11.7057;"Type2";"22kW";"N/A"
1183;"Ladesäule Parkhaus Kellerstraße";48.0589;12.2334;"Schuko";"3.7kW";"N/A"
1184;"Ladesäule EW";48.061;12.2349;"Schuko";"3.7kW";"N/A"
1186;"SWN Stadtwerke Neustadt GmbH";50.3256;11.1117;"Schuko";"3.7kW";"N/A"
1187;"Landratsamt Coburg";50.2839;10.9795;"Schuko";"3.7kW";"N/A"
1191;"SWN Stadtwerke Neustadt GmbH – Parkplatz Gartenstraße";50.3293;11.1233;"Schuko";"3.7kW";"N/A"
1192;"Gastwirtschaft Hofmann";50.2631;11.1317;"Schuko";"3.7kW";"N/A"
1212;"Ladesäule Altstadt Parkhaus";48.4039;11.7421;"Schuko";"3.7kW";"N/A"
1215;"Ladesäule Kundenparkplatz Stadtwerke Freising";48.4026;11.7351;"Schuko";"3.7kW";"N/A"
1216;"Ladesäule Infra Fürth";49.4625;11.007;"Schuko";"3.7kW";"N/A"
1217;"Ladesäule Hainstraße";49.4729;10.9906;"Schuko";"3.7kW";"N/A"
1218;"Ladesäule Königsplatz";49.4777;10.9903;"Schuko";"3.7kW";"N/A"
1221;"Ladestation Kanalstraße / Bundesstraße";48.6819;10.1571;"CeeBlue";"3.7kW";"N/A"
1222;"Ladestation Parkplatz am Naturtheater auf dem Schlossberg";48.6738;10.1463;"CeeBlue";"3.7kW";"N/A"
1236;"Ladesäule Verwaltungsgebäude";49.2731;11.4605;"Schuko";"3.7kW";"N/A"
1237;"Ladesäule Obere Marktstraße";49.2785;11.4594;"Schuko";"3.7kW";"N/A"
1339;"Ladestation Smart envia Mitteldeutsche Energie AG";51.4491;11.8122;"Type2";"22kW";"0.39"
1341;"Am Golfplatz";52.2738;9.85738;"Type2";"22kW";"N/A"
1350;"Ammersche Straße";51.2231;10.4545;"Type2";"22kW";"N/A"
1359;"Aussiger Straße";52.9866;10.0847;"Type2";"22kW";"N/A"
1370;"Ladestation Smart Lechwerke AG";48.2444;10.3624;"Type2";"22kW";"0.39"
1391;"Ladestation Smart Stadtwerke Soltau GmbH & Co KG";52.9853;9.83786;"Type2";"22kW";"0.39"
1414;"Dominikus-Ringeisen-Straße";48.2658;10.4456;"Type2";"22kW";"N/A"
1433;"Ladestation Smart Lechwerke AG";48.1431;10.8292;"Type2";"22kW";"0.39"
1436;"Ladestation Smart Lechwerke AG";48.3689;10.8949;"Type2";"22kW";"0.39"
1460;"Ladestation Smart envia Mitteldeutsche Energie AG";51.2843;12.3694;"Type2";"22kW";"0.39"
1473;"Ladestation Smart innogy SE";49.8898;10.9139;"Type2";"22kW";"0.39"
1475;"Ladestation Smart innogy SE";51.3245;12.3273;"Type2";"22kW";"0.39"
1528;"Ladestation Smart Lechwerke AG";48.4529;10.2779;"Type2";"22kW";"0.39"
1582;"Charging Station RWE";53.5935;9.94575;"Type2";"22kW";"N/A"
1599;"Ladestation Smart innogy SE";48.9952;12.1141;"Type2";"22kW";"0.39"
1606;"Ladestation Smart Lechwerke AG";48.4239;10.2988;"Type2";"22kW";"0.39"
1618;"Magdeburger Straße";51.4818;11.9826;"Type2";"22kW";"N/A"
1626;"Maybachstraße";48.3633;9.94207;"Type2";"22kW";"N/A"
1634;"Münzstraße";47.8149;10.8969;"Type2";"22kW";"N/A"
1645;"Nürnberger Straße";48.414;10.8531;"Type2";"22kW";"N/A"
1710;"Ladestation Smart innogy SE";54.3121;10.11;"Type2";"22kW";"0.39"
1711;"Ladestation Smart Lechwerke AG";48.0545;10.877;"Type2";"22kW";"0.39"
1719;"Schätzlerstraße";48.3654;10.8938;"Type2";"22kW";"N/A"
1743;"Charging Station RWE";53.55;10.0182;"Type2";"22kW";"N/A"
1744;"Ladestation Smart Lechwerke AG";48.1812;10.7606;"Type2";"22kW";"0.39"
1765;"Ladestation Smart envia Mitteldeutsche Energie AG";51.4219;12.2217;"Type2";"22kW";"0.39"
1784;"Ladestation Smart innogy SE";54.0695;9.94386;"Type2";"22kW";"0.39"
1794;"Ladestation Lechwerke AG";47.9856;10.177;"Type2";"22kW";"0.39"
1810;"Ladestation Smart innogy SE";48.0431;11.5101;"Type2";"22kW";"0.39"
1843;"E.ON (Wendling 14 83737 Irschenberg)";47.8266;11.8981;"Type2";"22kW";"N/A"
1888;"Parkgarage Arabella Park Bogenhausen (ARA) 2";48.1507;11.6193;"Type2";"22kW";"N/A"
1889;"Parkgarage Rieger City München (RIE)";48.1347;11.5813;"Type2";"22kW";"N/A"
1890;"Parkgarage Salvatorplatz München";48.1418;11.5742;"Type2";"22kW";"N/A"
5002;"BergSPA & Hotel Zamangspitze";47.0219;9.98325;"Schuko";"3.7kW";"N/A"
5050;"Ladestation ElectroDrive Tirol";47.2682;11.425;"Schuko";"3.7kW";"N/A"
5057;"Ladestation ElectroDrive Tirol";47.3057;11.0699;"Schuko";"3.7kW";"N/A"
5059;"Ladestation ElectroDrive Tirol";47.2658;11.426;"Schuko";"3.7kW";"N/A"
5060;"Ladestation ElectroDrive Tirol";47.2664;11.4034;"Schuko";"3.7kW";"N/A"
5061;"Ladestation ElectroDrive Tirol";47.2562;11.3257;"Schuko";"3.7kW";"N/A"
5090;"Ladestation – Schäcke";47.2776;11.4359;"CeeBlue";"3.7kW";"N/A"
5144;"Ladestation – ElektroDrive Tirol";47.2623;11.4291;"Schuko";"3.7kW";"N/A"
5155;"EV Station Ladenetz";47.3617;10.1881;"Schuko";"3.7kW";"N/A"
5156;"EV Station Ladenetz";47.5144;10.4602;"Schuko";"3.7kW";"N/A"
5177;"Ladestation – ElektroDrive Tirol";47.2627;11.3976;"Schuko";"3.7kW";"N/A"
5206;"RWE Charging";55.6805;11.1269;"Type2";"22kW";"N/A"
5209;"RWE Charging";55.7836;12.517;"Type2";"22kW";"N/A"
5210;"Landgreven";55.6832;12.5851;"Chademo";"50kW";"N/A"
5211;"Hedehusene";55.6491;12.1977;"Chademo";"50kW";"N/A"
5212;"Føtex Aalborg";57.0376;9.93539;"Chademo";"50kW";"N/A"
5213;"Føtex Randers";56.4825;10.0249;"Chademo";"50kW";"N/A"
5215;"Føtex Aarhus";56.1711;10.1894;"Chademo";"50kW";"N/A"
5216;"Føtex Odense";55.3941;10.3767;"Chademo";"50kW";"N/A"
5217;"Føtex Ringsted";55.4535;11.788;"Chademo";"50kW";"N/A"
5218;"Føtex Hillerød";55.9286;12.2935;"Chademo";"50kW";"N/A"
5219;"Føtex Ballerup";55.7332;12.388;"Chademo";"50kW";"N/A"
5220;"Føtex Hjørring";57.4556;9.99186;"Chademo";"50kW";"N/A"
5222;"Føtex Sønderborg";54.9135;9.7939;"Chademo";"50kW";"N/A"
5223;"Føtex Nykøbing Falster";54.7589;11.8552;"Chademo";"50kW";"N/A"
5224;"Føtex Næstved";55.2216;11.7564;"Chademo";"50kW";"N/A"
5227;"Føtex Fredericia";55.568;9.72141;"Chademo";"50kW";"N/A"
5228;"Føtex Horsens";55.8363;9.83288;"Chademo";"50kW";"N/A"
5230;"Føtex Svendborg";55.0639;10.6136;"Chademo";"50kW";"N/A"
5231;"Føtex Kalundborg";55.6787;11.0912;"Chademo";"50kW";"N/A"
5232;"Føtex Nørrebro";55.7013;12.5385;"Chademo";"50kW";"N/A"
5234;"Off. P-plads Østerbro";57.0463;9.93578;"Schuko";"3.7kW";"N/A"
5235;"Aalborg kultur & kongres cente";57.0441;9.91501;"Schuko";"3.7kW";"N/A"
5236;"Europark - SAGA hus";55.6729;12.5594;"Type1";"11kW";"N/A"
5237;"Q-park Magasin";55.7699;12.5064;"Type1";"11kW";"N/A"
5239;"Q-park, Lyngby";55.7713;12.5078;"Type2";"22kW";"N/A"
5242;"Q-park, Gallerierne";55.9289;12.3007;"Type1";"11kW";"N/A"
5244;"Q-park - Israels Plads";55.6824;12.5684;"Type1";"11kW";"N/A"
5246;"Q-park - Nyropsgade";55.6767;12.5607;"Type1";"11kW";"N/A"
5248;"Landgreven - Offentlig parkeri";55.6831;12.5857;"CeeBlue";"3.7kW";"N/A"
5252;"Q-park Dronningens Tværgade";55.6838;12.5887;"Schuko";"3.7kW";"N/A"
5254;"Adelgade";55.6831;12.5829;"Type1";"11kW";"N/A"
5257;"Fields shoppingcenter";55.6304;12.5782;"Type2";"22kW";"N/A"
5261;"Filosoffen";55.3934;10.3815;"Type1";"11kW";"N/A"
5263;"Friis shoppingcentret";57.0476;9.92626;"Type2";"22kW";"N/A"
5266;"Q-park Magasin";56.1567;10.2057;"Type1";"11kW";"N/A"
5269;"Slotscentret - Odense";55.3961;10.3837;"Type1";"11kW";"N/A"
5270;"Q-park Palads";57.0504;9.9201;"Type1";"11kW";"N/A"
5272;"Kennedy Arkaden";57.0416;9.91842;"Type1";"11kW";"N/A"
5282;"Crowne Plaza";55.6269;12.5772;"Type1";"11kW";"N/A"
5284;"Frederiksberg brandstation";55.6797;12.5304;"Type2";"22kW";"N/A"
5286;"Frederiksberg Rådhus";55.6788;12.5282;"Type2";"22kW";"N/A"
5288;"Marriott Hotel";55.669;12.5739;"Schuko";"3.7kW";"N/A"
5290;"Tivoli Hotel";55.6666;12.5677;"Type1";"11kW";"N/A"
5293;"Fisketorvet shopping";55.6613;12.5605;"Type1";"11kW";"N/A"
5297;"Hotel Merkur";55.6764;12.5621;"Chademo";"50kW";"N/A"
5298;"Hotel Merkur";55.6767;12.5621;"Type2";"22kW";"N/A"
5305;"Monarch Knudshoved";55.2973;10.8402;"Chademo";"50kW";"N/A"
5306;"Lyngby storcenter";55.7719;12.5064;"Type1";"11kW";"N/A"
5309;"Køge handelsskole";55.4867;12.1574;"Chademo";"50kW";"N/A"
5310;"Lalandia";54.6656;11.3331;"Type2";"22kW";"N/A"
5358;"H-O Enterprise";57.7917;12.0345;"Schuko";"3.7kW";"N/A"
5359;"Ale Torg";57.8946;12.0461;"Schuko";"3.7kW";"N/A"
5360;"Chalmers";57.6898;11.9739;"Schuko";"3.7kW";"N/A"
5361;"Chalmers P-plats";57.6897;11.9796;"Schuko";"3.7kW";"N/A"
5362;"Coop Backaplan";57.7235;11.953;"CeeRed";"11kW";"N/A"
5363;"Coop Bäckebol";57.7697;11.9987;"Schuko";"3.7kW";"N/A"
5364;"DinEl gästparkering";57.7122;11.9736;"Schuko";"3.7kW";"N/A"
5365;"Frölunda Torg P-däck";57.6533;11.9128;"CeeRed";"11kW";"N/A"
5368;"Gatubolaget gästparkering";57.7183;11.9675;"Schuko";"3.7kW";"N/A"
5369;"Göteborg Energi gästparkering";57.7086;11.9928;"Schuko";"3.7kW";"N/A"
5370;"Göteborg Energi poolbilsparkering";57.7087;11.9916;"Schuko";"3.7kW";"N/A"
5371;"Lilla Bommen";57.713;11.9688;"Schuko";"3.7kW";"N/A"
5372;"Lindholmen publikparkering";57.7074;11.9385;"Schuko";"3.7kW";"N/A"
5374;"Långedrags värdshus";57.6698;11.8503;"Schuko";"3.7kW";"N/A"
5376;"Saxborn Fastigheter boendeparkering";57.7178;12.027;"Schuko";"3.7kW";"N/A"
5377;"Stadens bud, budbilsladdning";57.7177;11.9649;"Schuko";"3.7kW";"N/A"
5378;"Volvo Car Corporation gästparkering";57.7281;11.8673;"Schuko";"3.7kW";"N/A"
7675;"Via Diotisalvi";43.7209;10.3894;"Scame";"3.7kW";"N/A"
7676;"Via Pietrasantina";43.7287;10.3894;"Scame";"3.7kW";"N/A"
7679;"Via Principessa Clotilde";41.9102;12.4752;"Scame";"3.7kW";"N/A"
7680;"Piazza Giuseppe Gioacchino Belli";41.8898;12.4742;"Scame";"3.7kW";"N/A"
7681;"Via A. Battelli";43.7224;10.4137;"Scame";"3.7kW";"N/A"
7682;"Via Barberini";41.9037;12.4899;"Scame";"3.7kW";"N/A"
7683;"Piazza Santa Caterina";43.7214;10.4034;"Scame";"3.7kW";"N/A"
7684;"Via Camillo Cavour";45.0528;9.69414;"Scame";"3.7kW";"N/A"
7685;"Via Camillo Cavour";45.0543;9.69549;"Scame";"3.7kW";"N/A"
7686;"Viale Egeo";41.8369;12.4633;"Scame";"3.7kW";"N/A"
7687;"Via Maurizio Barendson - Saxa Rubra";41.9752;12.495;"Scame";"3.7kW";"N/A"
7688;"Via Marco e Marcelliano";41.8575;12.497;"Scame";"3.7kW";"N/A"
7691;"Via Magna Grecia";41.8845;12.5096;"Scame";"3.7kW";"N/A"
7692;"Via Luigi Russo";43.7101;10.4216;"Scame";"3.7kW";"N/A"
7694;"Via dei Prefetti";41.9025;12.4771;"Scame";"3.7kW";"N/A"
7696;"Via Luigi Russo";43.7101;10.4217;"Scame";"3.7kW";"N/A"
7697;"Piazza di Cinecittà";41.8537;12.5685;"Scame";"3.7kW";"N/A"
7701;"Viale Regina Margherita";41.9167;12.5022;"Scame";"3.7kW";"N/A"
7703;"Via A. Paparelli";43.7244;10.4106;"Scame";"3.7kW";"N/A"
7704;"Piazza Solferino";43.716;10.3946;"Scame";"3.7kW";"N/A"
7705;"Largo Corrado Ricci";41.8935;12.4886;"Scame";"3.7kW";"N/A"
7706;"Via Duodi";43.6715;10.2745;"Type2";"22kW";"N/A"
7707;"Viale Aldo Moro";44.5095;11.3625;"Scame";"3.7kW";"N/A"
7709;"Via Marco e Marcelliano";41.8576;12.4971;"Scame";"3.7kW";"N/A"
7711;"Piazza San Silvestro";43.7142;10.409;"Scame";"3.7kW";"N/A"
7712;"Via Bernardino Alimena";41.8486;12.5976;"Scame";"3.7kW";"N/A"
7714;"Via Porta a mare";43.7111;10.3915;"Scame";"3.7kW";"N/A"
7715;"Via dei Verbiti";41.8746;12.4856;"Scame";"3.7kW";"N/A"
7716;"Via Cesare Calciati";45.0838;9.7038;"Scame";"3.7kW";"N/A"
7717;"Piazza Anco Marzio - Lungomare Toscanelli";41.731;12.2802;"Scame";"3.7kW";"N/A"
7718;"Via Francesco Crispi";41.9042;12.4856;"Scame";"3.7kW";"N/A"
7719;"Piazza Vescovio";41.933;12.5118;"Scame";"3.7kW";"N/A"
7720;"Via Ojetti";41.9456;12.5533;"Scame";"3.7kW";"N/A"
7721;"Piazza Mancini";41.9305;12.4638;"Scame";"3.7kW";"N/A"
7722;"Piazza di Sant'Andrea della Valle";41.8966;12.4744;"Scame";"3.7kW";"N/A"
7723;"Via Queirolo";43.7102;10.4002;"Scame";"3.7kW";"N/A"
7724;"Via Angelo Vescovali";41.8065;12.324;"Scame";"3.7kW";"N/A"
7725;"Via M. Lalli";43.7176;10.4082;"Scame";"3.7kW";"N/A"
7726;"Viale dell'Aeronautica";41.8264;12.4783;"Scame";"3.7kW";"N/A"
7727;"Via dell'Aeroporto";43.7005;10.3998;"Scame";"3.7kW";"N/A"
7728;"Via Giovanni Genocchi";41.8595;12.4951;"Scame";"3.7kW";"N/A"
7729;"Via Litoranea";43.6515;10.2846;"Scame";"3.7kW";"N/A"
7730;"Via Matteotti";43.7098;10.4093;"Scame";"3.7kW";"N/A"
7731;"Piazza di Sant'Andrea della Valle";41.897;12.4744;"Scame";"3.7kW";"N/A"
7733;"Piazzale Cina";41.8069;12.4325;"Scame";"3.7kW";"N/A"
7734;"Viale di Tor di Quinto";41.9383;12.4789;"Scame";"3.7kW";"N/A"
7735;"Piazza Giuseppe Giusti";43.7052;10.4014;"Scame";"3.7kW";"N/A"
7736;"Piazza Giuseppe Mazzini";41.9158;12.4645;"Scame";"3.7kW";"N/A"
7737;"Via Boncompagni";41.9087;12.4947;"Scame";"3.7kW";"N/A"
7738;"Largo G. Toniolo";41.9001;12.4751;"Scame";"3.7kW";"N/A"
7739;"Via A. Battelli";43.7224;10.4137;"Scame";"3.7kW";"N/A"
7740;"Piazzale Europa";44.6995;10.6433;"Scame";"3.7kW";"N/A"
7741;"Via Piave";43.6273;10.2891;"Scame";"3.7kW";"N/A"
7742;"Via Fioravanti";44.5031;11.3405;"Scame";"3.7kW";"N/A"
7743;"Piazza SS Apostoli";41.8976;12.4831;"Scame";"3.7kW";"N/A"
7744;"Viale Europa incrocio Largo Apollinare";41.8321;12.4626;"Scame";"3.7kW";"N/A"
7745;"Piazza Pio XI";41.8943;12.4382;"Scame";"3.7kW";"N/A"
7746;"Via Puglia";43.7076;10.4324;"Scame";"3.7kW";"N/A"
7747;"Piazza Carlo Rosselli";43.3309;11.3243;"Scame";"3.7kW";"N/A"
7748;"Via Palermo";43.0967;12.3862;"Scame";"3.7kW";"N/A"
7750;"Via Aretina";43.3172;11.3542;"Scame";"3.7kW";"N/A"
7751;"Via Gabriel Bella";45.5075;12.2288;"Scame";"3.7kW";"N/A"
7752;"Via Chiusi";43.0813;12.3685;"Scame";"3.7kW";"N/A"
7753;"Via Valgimigli";43.7149;10.4209;"Scame";"3.7kW";"N/A"
7754;"Corso d’Italia";41.9108;12.4992;"Scame";"3.7kW";"N/A"
7755;"Via Ruggia";43.0992;12.384;"Scame";"3.7kW";"N/A"
7756;"Rampa San Basilio";45.4354;12.3054;"Scame";"3.7kW";"N/A"
7757;"Via Armando Diaz";43.1005;12.3718;"Scame";"3.7kW";"N/A"
7758;"Via Delle Farine";43.7701;11.2561;"Scame";"3.7kW";"N/A"
7759;"Via Pellicceria";43.7712;11.2529;"CeeBlue";"3.7kW";"N/A"
